NUM|NAME|CCY|PARENTBRCA|BRCA|BALANCE|CLSFCT_ITEM|DA|CA|ACT_DATE|
710302|约定待抵销贷款承诺-有条件撤销的承诺|CNY||0608|86226803.660000||0.000000|0.000000|20180701|
710302|约定待抵销贷款承诺-有条件撤销的承诺|USD||0608|10900116.420000||0.000000|0.000000|20180701|
7104|应收保证款项|CNY||0608|13800000.000000||0.000000|0.000000|20180701|
710402|应收保证款项-担保信用证|CNY||0608|13800000.000000||0.000000|0.000000|20180701|
7111|应收已核销债权本金|CNY||0608|18037691.610000||0.000000|0.000000|20180701|
711101|应收已核销债权本金-应收已核销债权本金|CNY||0608|18037691.610000||0.000000|0.000000|20180701|
8101|信用证款项|USD||0608|-27198.420000||0.000000|0.000000|20180701|
810101|信用证款项-即期|USD||0608|-27198.420000||0.000000|0.000000|20180701|
8103|待抵销贷款承诺 |CNY||0608|-86226803.660000||0.000000|0.000000|20180701|
8103|待抵销贷款承诺 |USD||0608|-10900116.420000||0.000000|0.000000|20180701|
810302|待抵销贷款承诺 -有条件撤销的承诺|USD||0608|-10900116.420000||0.000000|0.000000|20180701|
810302|待抵销贷款承诺 -有条件撤销的承诺|CNY||0608|-86226803.660000||0.000000|0.000000|20180701|
8104|保证款项|CNY||0608|-13800000.000000||0.000000|0.000000|20180701|
810402|保证款项-担保信用证|CNY||0608|-13800000.000000||0.000000|0.000000|20180701|
8111|待收已核销债权本金|CNY||0608|-18037691.610000||0.000000|0.000000|20180701|
811101|待收已核销债权本金-待收已核销债权本金|CNY||0608|-18037691.610000||0.000000|0.000000|20180701|
1002|银行存款|CNY||0611|625372.120000|资产|0.000000|0.000000|20180701|
100201|银行存款-存放同业银行存款|CNY||0611|625372.120000|资产|0.000000|0.000000|20180701|
1003|存放中央银行款项|CNY||0611|3355618.520000|资产|0.000000|0.000000|20180701|
1003|存放中央银行款项|USD||0611|100000.000000|资产|0.000000|0.000000|20180701|
100301|存放中央银行款项-准备金存款|USD||0611|100000.000000|资产|0.000000|0.000000|20180701|
100301|存放中央银行款项-准备金存款|CNY||0611|3355618.520000|资产|0.000000|0.000000|20180701|
1011|存放同业|USD||0611|9278943.960000|资产|0.000000|0.000000|20180701|
1011|存放同业|CNY||0611|60001160.640000|资产|0.000000|0.000000|20180701|
101101|存放同业-存放境内同业活期款项|CNY||0611|1160.640000|资产|0.000000|0.000000|20180701|
101101|存放同业-存放境内同业活期款项|USD||0611|172719.850000|资产|0.000000|0.000000|20180701|
101102|存放同业-存放境内同业定期款项|USD||0611|9106224.110000|资产|0.000000|0.000000|20180701|
101102|存放同业-存放境内同业定期款项|CNY||0611|60000000.000000|资产|0.000000|0.000000|20180701|
10110201|存放同业-存放境内同业定期款项-资本金定期款项|CNY||0611|60000000.000000|资产|0.000000|0.000000|20180701|
10110201|存放同业-存放境内同业定期款项-资本金定期款项|USD||0611|9106224.110000|资产|0.000000|0.000000|20180701|
1013|拆放同业|CNY||0611|150000000.000000|资产|0.000000|0.000000|20180701|
101301|拆放同业-拆放境内同业|CNY||0611|150000000.000000|负债|0.000000|0.000000|20180701|
1015|存放联行款项|CNY||0611|21197027.140000|资产|0.000000|0.000000|20180701|
1015|存放联行款项|USD||0611|23718772.520000|资产|0.000000|0.000000|20180701|
101501|存放联行款项-境内资金往来|CNY||0611|21197027.140000|资产|0.000000|0.000000|20180701|
101501|存放联行款项-境内资金往来|USD||0611|23718772.520000|资产|0.000000|0.000000|20180701|
10150101|存放联行款项-境内资金往来-存同|CNY||0611|21197027.140000|资产|0.000000|0.000000|20180701|
10150101|存放联行款项-境内资金往来-存同|USD||0611|23718772.520000|资产|0.000000|0.000000|20180701|
1132|应收利息|CNY||0611|481192.710000|资产|0.000000|0.000000|20180701|
1132|应收利息|USD||0611|30698.090000|资产|0.000000|0.000000|20180701|
113201|应收利息-应收单位短期贷款息|CNY||0611|27791.670000|资产|0.000000|0.000000|20180701|
11320103|应收利息-应收单位短期贷款息-流动资金贷款|CNY||0611|27791.670000|资产|0.000000|0.000000|20180701|
113213|应收利息-应收拆放同业息|CNY||0611|216354.170000|资产|0.000000|0.000000|20180701|
11321301|应收利息-应收拆放同业息-应收拆放同业息境内|CNY||0611|216354.170000|负债|0.000000|0.000000|20180701|
113214|应收利息-应收存放同业定存息|CNY||0611|235083.330000|资产|0.000000|0.000000|20180701|
113214|应收利息-应收存放同业定存息|USD||0611|30698.090000|资产|0.000000|0.000000|20180701|
113218|应收利息-应收联行往来息|CNY||0611|0.000000|资产|0.000000|0.000000|20180701|
113218|应收利息-应收联行往来息|USD||0611|0.000000|资产|0.000000|0.000000|20180701|
11321801|应收利息-应收联行往来息-境内|CNY||0611|0.000000|资产|0.000000|0.000000|20180701|
11321801|应收利息-应收联行往来息-境内|USD||0611|0.000000|资产|0.000000|0.000000|20180701|
113291|应收利息-应收单位短期贷款息（担保）|CNY||0611|1963.540000|资产|0.000000|0.000000|20180701|
11329103|应收利息-应收单位短期贷款息（担保）-流动资金贷款（担保）|CNY||0611|1963.540000|资产|0.000000|0.000000|20180701|
1221|其他应收款|CNY||0611|144825.420000|资产|0.000000|0.000000|20180701|
1221|其他应收款|USD||0611|476.470000|资产|0.000000|0.000000|20180701|
122103|其他应收款-预付款|CNY||0611|10845.560000|资产|0.000000|0.000000|20180701|
12210310|其他应收款-预付款-维修保养费|CNY||0611|2733.400000|资产|0.000000|0.000000|20180701|
12210311|其他应收款-预付款-财物保险费|CNY||0611|3058.160000|资产|0.000000|0.000000|20180701|
12210312|其他应收款-预付款-电话电信费|CNY||0611|3300.000000|资产|0.000000|0.000000|20180701|
12210399|其他应收款-预付款-其他|CNY||0611|1754.000000|资产|0.000000|0.000000|20180701|
122105|其他应收款-税负补贴|USD||0611|476.470000|资产|0.000000|0.000000|20180701|
122199|其他应收款-其他应收款项|CNY||0611|133979.860000|资产|0.000000|0.000000|20180701|
12219912|其他应收款-其他应收款项-待补发票|CNY||0611|6816.000000|资产|0.000000|0.000000|20180701|
12219999|其他应收款-其他应收款项-其他|CNY||0611|127163.860000|资产|0.000000|0.000000|20180701|
1305|单位短期贷款|CNY||0611|20000000.000000|资产|0.000000|0.000000|20180701|
130503|单位短期贷款-流动资金贷款|CNY||0611|20000000.000000|资产|0.000000|0.000000|20180701|
1309|贴现资产|CNY||0611|119492654.790000|资产|0.000000|0.000000|20180701|
130901|贴现资产-无追索权|CNY||0611|119492654.790000|资产|0.000000|0.000000|20180701|
1315|贷款损失准备|CNY||0611|-2899926.550000|资产|0.000000|0.000000|20180701|
131501|贷款损失准备-一般准备|CNY||0611|-2899926.550000|资产|0.000000|0.000000|20180701|
1395|单位短期贷款（担保）|CNY||0611|500000.000000|资产|0.000000|0.000000|20180701|
139503|单位短期贷款（担保）-流动资金贷款（担保)|CNY||0611|500000.000000|资产|0.000000|0.000000|20180701|
1520|存出保证金|CNY||0611|1245559.390000|资产|0.000000|0.000000|20180701|
152001|存出保证金-租（押）金|CNY||0611|1245559.390000|资产|0.000000|0.000000|20180701|
1601|固定资产|CNY||0611|1433598.420000|资产|0.000000|0.000000|20180701|
160102|固定资产-管理用具|CNY||0611|830844.000000|资产|0.000000|0.000000|20180701|
160103|固定资产-电子设备|CNY||0611|516724.750000|资产|0.000000|0.000000|20180701|
160105|固定资产-机器、机械及其他设备|CNY||0611|86029.670000|资产|0.000000|0.000000|20180701|
1602|累计折旧|CNY||0611|-724150.930000|资产|0.000000|0.000000|20180701|
160202|累计折旧-管理用具累计折旧|CNY||0611|-328874.750000|资产|0.000000|0.000000|20180701|
160203|累计折旧-电子设备累计折旧|CNY||0611|-345846.900000|资产|0.000000|0.000000|20180701|
160205|累计折旧-机器、机械及其他设备累计折旧|CNY||0611|-49429.280000|资产|0.000000|0.000000|20180701|
1701|无形资产|CNY||0611|141313.210000|资产|0.000000|0.000000|20180701|
170102|无形资产-软件|CNY||0611|141313.210000|资产|0.000000|0.000000|20180701|
1702|无形资产累计摊销|CNY||0611|-50658.420000|资产|0.000000|0.000000|20180701|
170202|无形资产累计摊销-软件累计摊销|CNY||0611|-50658.420000|资产|0.000000|0.000000|20180701|
1801|长期待摊费用|CNY||0611|880493.410000|资产|0.000000|0.000000|20180701|
180101|长期待摊费用-经营租入固定资产改良支出|CNY||0611|880493.410000|资产|0.000000|0.000000|20180701|
1811|递延所得税资产|CNY||0611|3713170.180000|资产|0.000000|0.000000|20180701|
181101|递延所得税资产-递延所得税资产|CNY||0611|3713170.180000|资产|0.000000|0.000000|20180701|
2015|联行存放款项|CNY||0611|-166600000.000000|负债|0.000000|0.000000|20180701|
201501|联行存放款项-境内资金往来|CNY||0611|-166600000.000000|负债|0.000000|0.000000|20180701|
20150102|联行存放款项-境内资金往来-拆借|CNY||0611|-166600000.000000|负债|0.000000|0.000000|20180701|
2021|单位存款|CNY||0611|-5150002.050000|负债|0.000000|0.000000|20180701|
2021|单位存款|USD||0611|-2015935.340000|负债|0.000000|0.000000|20180701|
202101|单位存款-单位活期存款|CNY||0611|-5150002.050000|负债|0.000000|0.000000|20180701|
202101|单位存款-单位活期存款|USD||0611|-15935.340000|负债|0.000000|0.000000|20180701|
202102|单位存款-单位定期存款|USD||0611|-2000000.000000|负债|0.000000|0.000000|20180701|
2022|储蓄存款|CNY||0611|-221499.070000|负债|0.000000|0.000000|20180701|
202201|储蓄存款-活期储蓄存款|CNY||0611|-221499.070000|负债|0.000000|0.000000|20180701|
2023|通知存款|CNY||0611|-14096728.000000|负债|0.000000|0.000000|20180701|
202301|通知存款-单位通知存款|CNY||0611|-14096728.000000|负债|0.000000|0.000000|20180701|
2132|应付利息|CNY||0611|-1112876.990000|负债|0.000000|0.000000|20180701|
2132|应付利息|USD||0611|-400.660000|负债|0.000000|0.000000|20180701|
213201|应付利息-应付单位定期存款息|USD||0611|-400.000000|负债|0.000000|0.000000|20180701|
213203|应付利息-应付单位活期存款息|USD||0611|-0.660000|负债|0.000000|0.000000|20180701|
213203|应付利息-应付单位活期存款息|CNY||0611|-380.530000|负债|0.000000|0.000000|20180701|
213204|应付利息-应付活期储蓄存款息|CNY||0611|-21.540000|负债|0.000000|0.000000|20180701|
213206|应付利息-应付通知存款息|CNY||0611|-16864.460000|负债|0.000000|0.000000|20180701|
21320601|应付利息-应付通知存款息-应付单位通知存款息|CNY||0611|-16864.460000|负债|0.000000|0.000000|20180701|
213213|应付利息-应付联行往来息|CNY||0611|-1095610.460000|负债|0.000000|0.000000|20180701|
21321301|应付利息-应付联行往来息-境内|CNY||0611|-1095610.460000|负债|0.000000|0.000000|20180701|
2211|应付职工薪酬|CNY||0611|-743514.490000|负债|0.000000|0.000000|20180701|
221101|应付职工薪酬-应付工资|CNY||0611|-743514.490000|负债|0.000000|0.000000|20180701|
2212|应交税费|CNY||0611|-50303.290000|负债|0.000000|0.000000|20180701|
221207|应交税费-个人所得税|CNY||0611|-13917.930000|负债|0.000000|0.000000|20180701|
221209|应交税费-应交城市维护建设税|CNY||0611|-2376.590000|负债|0.000000|0.000000|20180701|
221210|应交税费-应交教育费附加|CNY||0611|-1018.540000|负债|0.000000|0.000000|20180701|
221211|应交税费-应交地方教育费附加|CNY||0611|-679.030000|负债|0.000000|0.000000|20180701|
221213|应交税费-应交增值税|CNY||0611|1640.060000|负债|0.000000|0.000000|20180701|
22121301|应交税费-应交增值税-进项税额|CNY||0611|0.000000|负债|0.000000|0.000000|20180701|
22121302|应交税费-应交增值税-已交税金|CNY||0611|1640.060000|负债|0.000000|0.000000|20180701|
22121303|应交税费-应交增值税-销项税额|CNY||0611|0.000000|负债|0.000000|0.000000|20180701|
22121305|应交税费-应交增值税-进项税额转出|CNY||0611|0.000000|负债|0.000000|0.000000|20180701|
22121308|应交税费-应交增值税-转出未交增值税|CNY||0611|0.000000|负债|0.000000|0.000000|20180701|
221214|应交税费-未交增值税|CNY||0611|-33951.260000|负债|0.000000|0.000000|20180701|
221225|应交税费-转让金融商品应交增值税|CNY||0611|0.000000|负债|0.000000|0.000000|20180701|
2220|预收款项|CNY||0611|-1440931.410000|负债|0.000000|0.000000|20180701|
222002|预收款项-预收利息|CNY||0611|-1440931.410000|负债|0.000000|0.000000|20180701|
22200201|预收款项-预收利息-银行承兑汇票贴现（无追索权）|CNY||0611|-1440931.410000|负债|0.000000|0.000000|20180701|
2221|其他应付款|CNY||0611|-100542889.370000|负债|0.000000|0.000000|20180701|
2221|其他应付款|USD||0611|-30354080.350000|负债|0.000000|0.000000|20180701|
222101|其他应付款-久悬未取款项|CNY||0611|-100.380000|负债|0.000000|0.000000|20180701|
222105|其他应付款-预提费用|CNY||0611|-252909.700000|负债|0.000000|0.000000|20180701|
222199|其他应付款-其他应付款项|CNY||0611|-100289879.290000|负债|0.000000|0.000000|20180701|
222199|其他应付款-其他应付款项|USD||0611|-30354080.350000|负债|0.000000|0.000000|20180701|
22219904|其他应付款-其他应付款项-代收费用|CNY||0611|-2587.870000|负债|0.000000|0.000000|20180701|
22219914|其他应付款-其他应付款项-总行代垫|CNY||0611|-287291.420000|负债|0.000000|0.000000|20180701|
22219999|其他应付款-其他应付款项-其他应付款项（其他）|CNY||0611|-100000000.000000|负债|0.000000|0.000000|20180701|
22219999|其他应付款-其他应付款项-其他应付款项（其他）|USD||0611|-30354080.350000|负债|0.000000|0.000000|20180701|
4005|系统内往来|CNY||0611|10421494.620000|资产负债共同类|0.000000|0.000000|20180701|
4005|系统内往来|USD||0611|-758474.690000|资产负债共同类|0.000000|0.000000|20180701|
400501|系统内往来-系统内往来|CNY||0611|10421494.620000|资产负债共同类|0.000000|0.000000|20180701|
400501|系统内往来-系统内往来|USD||0611|-758474.690000|资产负债共同类|0.000000|0.000000|20180701|
4009|营运资金|CNY||0611|-100000000.000000|资产负债共同类|0.000000|0.000000|20180701|
400902|营运资金-拨入营运资金|CNY||0611|-100000000.000000|资产负债共同类|0.000000|0.000000|20180701|
7103|约定待抵销贷款承诺|CNY||0611|160007345.210000||0.000000|0.000000|20180701|
7103|约定待抵销贷款承诺|USD||0611|14329746.400000||0.000000|0.000000|20180701|
710302|约定待抵销贷款承诺-有条件撤销的承诺|CNY||0611|160007345.210000||0.000000|0.000000|20180701|
710302|约定待抵销贷款承诺-有条件撤销的承诺|USD||0611|14329746.400000||0.000000|0.000000|20180701|
7114|应收发出委托收款|CNY||0611|4300000.000000||0.000000|0.000000|20180701|
711401|应收发出委托收款-银行承兑汇票|CNY||0611|4300000.000000||0.000000|0.000000|20180701|
8103|待抵销贷款承诺 |CNY||0611|-160007345.210000||0.000000|0.000000|20180701|
8103|待抵销贷款承诺 |USD||0611|-14329746.400000||0.000000|0.000000|20180701|
810302|待抵销贷款承诺 -有条件撤销的承诺|CNY||0611|-160007345.210000||0.000000|0.000000|20180701|
810302|待抵销贷款承诺 -有条件撤销的承诺|USD||0611|-14329746.400000||0.000000|0.000000|20180701|
8114|委托发出委托收款|CNY||0611|-4300000.000000||0.000000|0.000000|20180701|
811401|委托发出委托收款-银行承兑汇票|CNY||0611|-4300000.000000||0.000000|0.000000|20180701|
1003|存放中央银行款项|USD||0688|342086.460000|资产|0.000000|0.000000|20180701|
1003|存放中央银行款项|CNY||0688|215838110.210000|资产|0.000000|0.000000|20180701|
100301|存放中央银行款项-准备金存款|USD||0688|304000.000000|资产|0.000000|0.000000|20180701|
100301|存放中央银行款项-准备金存款|CNY||0688|215658580.710000|资产|0.000000|0.000000|20180701|
100302|存放中央银行款项-外汇风险准备金存款|USD||0688|38086.460000|资产|0.000000|0.000000|20180701|
100303|存放中央银行款项-境外人民币业务准备金存款|CNY||0688|179529.500000|资产|0.000000|0.000000|20180701|
1011|存放同业|CNY||0688|452634888.740000|资产|0.000000|0.000000|20180701|
1011|存放同业|EUR||0688|355322.510000|资产|0.000000|0.000000|20180701|
1011|存放同业|GBP||0688|7542.670000|资产|0.000000|0.000000|20180701|
1011|存放同业|JPY||0688|38760560.000000|资产|0.000000|0.000000|20180701|
1011|存放同业|USD||0688|23667663.960000|资产|0.000000|0.000000|20180701|
101101|存放同业-存放境内同业活期款项|CNY||0688|2634888.740000|资产|0.000000|0.000000|20180701|
101101|存放同业-存放境内同业活期款项|USD||0688|160333.360000|资产|0.000000|0.000000|20180701|
101102|存放同业-存放境内同业定期款项|CNY||0688|450000000.000000|资产|0.000000|0.000000|20180701|
101102|存放同业-存放境内同业定期款项|USD||0688|23000000.000000|资产|0.000000|0.000000|20180701|
10110201|存放同业-存放境内同业定期款项-资本金定期款项|CNY||0688|450000000.000000|资产|0.000000|0.000000|20180701|
10110201|存放同业-存放境内同业定期款项-资本金定期款项|USD||0688|23000000.000000|资产|0.000000|0.000000|20180701|
101103|存放同业-存放境外同业活期款项|GBP||0688|7542.670000|资产|0.000000|0.000000|20180701|
101103|存放同业-存放境外同业活期款项|JPY||0688|38760560.000000|资产|0.000000|0.000000|20180701|
101103|存放同业-存放境外同业活期款项|USD||0688|507330.600000|资产|0.000000|0.000000|20180701|
101103|存放同业-存放境外同业活期款项|EUR||0688|355322.510000|资产|0.000000|0.000000|20180701|
1013|拆放同业|CNY||0688|660666666.660000|资产|0.000000|0.000000|20180701|
1013|拆放同业|USD||0688|45800000.000000|资产|0.000000|0.000000|20180701|
101301|拆放同业-拆放境内同业|CNY||0688|660666666.660000|负债|0.000000|0.000000|20180701|
101301|拆放同业-拆放境内同业|USD||0688|45800000.000000|负债|0.000000|0.000000|20180701|
1015|存放联行款项|CNY||0688|166600000.000000|资产|0.000000|0.000000|20180701|
1015|存放联行款项|EUR||0688|1602649.360000|资产|0.000000|0.000000|20180701|
101501|存放联行款项-境内资金往来|CNY||0688|166600000.000000|资产|0.000000|0.000000|20180701|
101501|存放联行款项-境内资金往来|EUR||0688|1602649.360000|资产|0.000000|0.000000|20180701|
10150102|存放联行款项-境内资金往来-拆借|CNY||0688|166600000.000000|资产|0.000000|0.000000|20180701|
10150102|存放联行款项-境内资金往来-拆借|EUR||0688|1602649.360000|资产|0.000000|0.000000|20180701|
1101|交易性金融资产|CNY||0688|103836608.660000|资产|0.000000|0.000000|20180701|
1101|交易性金融资产|USD||0688|23481.690000|资产|0.000000|0.000000|20180701|
110101|交易性金融资产-成本|CNY||0688|0.000000|资产|0.000000|0.000000|20180701|
11010101|交易性金融资产-成本-债券|CNY||0688|0.000000|资产|0.000000|0.000000|20180701|
110102|交易性金融资产-公允价值变动|CNY||0688|103836608.660000|资产|0.000000|0.000000|20180701|
110102|交易性金融资产-公允价值变动|USD||0688|23481.690000|资产|0.000000|0.000000|20180701|
11010205|交易性金融资产-公允价值变动-外汇掉期|CNY||0688|66952131.010000|资产|0.000000|0.000000|20180701|
11010205|交易性金融资产-公允价值变动-外汇掉期|USD||0688|23481.690000|资产|0.000000|0.000000|20180701|
11010206|交易性金融资产-公允价值变动-利率互换|CNY||0688|16377658.220000|资产|0.000000|0.000000|20180701|
11010207|交易性金融资产-公允价值变动-货币互换|CNY||0688|20598028.340000|资产|0.000000|0.000000|20180701|
11010208|交易性金融资产-公允价值变动-信用风险|CNY||0688|-91208.910000|资产|0.000000|0.000000|20180701|
110111|交易性金融资产-成本（待交割）|CNY||0688|0.000000|资产|0.000000|0.000000|20180701|
1132|应收利息|CNY||0688|84285869.790000|资产|0.000000|0.000000|20180701|
1132|应收利息|USD||0688|1125370.510000|资产|0.000000|0.000000|20180701|
113213|应收利息-应收拆放同业息|CNY||0688|1886992.810000|资产|0.000000|0.000000|20180701|
113213|应收利息-应收拆放同业息|USD||0688|141417.130000|资产|0.000000|0.000000|20180701|
11321301|应收利息-应收拆放同业息-应收拆放同业息境内|CNY||0688|1886992.810000|负债|0.000000|0.000000|20180701|
11321301|应收利息-应收拆放同业息-应收拆放同业息境内|USD||0688|141417.130000|负债|0.000000|0.000000|20180701|
113214|应收利息-应收存放同业定存息|CNY||0688|3746458.330000|资产|0.000000|0.000000|20180701|
113214|应收利息-应收存放同业定存息|USD||0688|68029.440000|资产|0.000000|0.000000|20180701|
113216|应收利息-应收金融资产息（其他债券）|CNY||0688|77556808.200000|资产|0.000000|0.000000|20180701|
113216|应收利息-应收金融资产息（其他债券）|USD||0688|915923.940000|资产|0.000000|0.000000|20180701|
11321601|应收利息-应收金融资产息（其他债券）-应收交易性金融资产息|CNY||0688|0.000000|资产|0.000000|0.000000|20180701|
11321604|应收利息-应收金融资产息（其他债券）-应收可供出售金融资产息|USD||0688|915923.940000|资产|0.000000|0.000000|20180701|
11321604|应收利息-应收金融资产息（其他债券）-应收可供出售金融资产息|CNY||0688|77556808.200000|资产|0.000000|0.000000|20180701|
11321611|应收利息-应收金融资产息（其他债券）-应收交易性金融资产息（待交割）|CNY||0688|0.000000|资产|0.000000|0.000000|20180701|
113218|应收利息-应收联行往来息|CNY||0688|1095610.450000|资产|0.000000|0.000000|20180701|
11321801|应收利息-应收联行往来息-境内|CNY||0688|1095610.450000|资产|0.000000|0.000000|20180701|
1221|其他应收款|CNY||0688|1782369090.660000|资产|0.000000|0.000000|20180701|
1221|其他应收款|USD||0688|139606589.310000|资产|0.000000|0.000000|20180701|
122103|其他应收款-预付款|CNY||0688|359410.530000|资产|0.000000|0.000000|20180701|
122103|其他应收款-预付款|USD||0688|120.000000|资产|0.000000|0.000000|20180701|
12210308|其他应收款-预付款-房地租|CNY||0688|86434.000000|资产|0.000000|0.000000|20180701|
12210309|其他应收款-预付款-其他设备租金|CNY||0688|124211.320000|资产|0.000000|0.000000|20180701|
12210312|其他应收款-预付款-电话电信费|CNY||0688|0.000000|资产|0.000000|0.000000|20180701|
12210399|其他应收款-预付款-其他|CNY||0688|148765.210000|资产|0.000000|0.000000|20180701|
12210399|其他应收款-预付款-其他|USD||0688|120.000000|资产|0.000000|0.000000|20180701|
122105|其他应收款-税负补贴|CNY||0688|346506.530000|资产|0.000000|0.000000|20180701|
122199|其他应收款-其他应收款项|CNY||0688|1781663173.600000|资产|0.000000|0.000000|20180701|
122199|其他应收款-其他应收款项|USD||0688|139606469.310000|资产|0.000000|0.000000|20180701|
12219907|其他应收款-其他应收款项-债券买卖|CNY||0688|10685389.040000|资产|0.000000|0.000000|20180701|
12219912|其他应收款-其他应收款项-待补发票|CNY||0688|178889.410000|资产|0.000000|0.000000|20180701|
12219914|其他应收款-其他应收款项-待补发票（电信）|CNY||0688|22099.200000|资产|0.000000|0.000000|20180701|
12219999|其他应收款-其他应收款项-其他|CNY||0688|1770776795.950000|资产|0.000000|0.000000|20180701|
12219999|其他应收款-其他应收款项-其他|USD||0688|139606469.310000|资产|0.000000|0.000000|20180701|
1222|即收外汇款|CNY||0688|496770500.000000|资产|0.000000|0.000000|20180701|
1222|即收外汇款|EUR||0688|0.000000|资产|0.000000|0.000000|20180701|
1222|即收外汇款|JPY||0688|0.000000|资产|0.000000|0.000000|20180701|
1222|即收外汇款|USD||0688|80000000.000000|资产|0.000000|0.000000|20180701|
122201|即收外汇款-即期结售汇|USD||0688|20000000.000000|资产|0.000000|0.000000|20180701|
122201|即收外汇款-即期结售汇|CNY||0688|298245500.000000|资产|0.000000|0.000000|20180701|
12220102|即收外汇款-即期结售汇-自营|CNY||0688|298245500.000000|资产|0.000000|0.000000|20180701|
12220102|即收外汇款-即期结售汇-自营|USD||0688|20000000.000000|资产|0.000000|0.000000|20180701|
122202|即收外汇款-外汇掉期结售汇|CNY||0688|198525000.000000|资产|0.000000|0.000000|20180701|
122202|即收外汇款-外汇掉期结售汇|USD||0688|60000000.000000|资产|0.000000|0.000000|20180701|
12220202|即收外汇款-外汇掉期结售汇-自营|CNY||0688|198525000.000000|资产|0.000000|0.000000|20180701|
12220202|即收外汇款-外汇掉期结售汇-自营|USD||0688|60000000.000000|资产|0.000000|0.000000|20180701|
122204|即收外汇款-外汇掉期非结售汇|EUR||0688|0.000000|资产|0.000000|0.000000|20180701|
122204|即收外汇款-外汇掉期非结售汇|JPY||0688|0.000000|资产|0.000000|0.000000|20180701|
12220402|即收外汇款-外汇掉期非结售汇-自营|EUR||0688|0.000000|资产|0.000000|0.000000|20180701|
12220402|即收外汇款-外汇掉期非结售汇-自营|JPY||0688|0.000000|资产|0.000000|0.000000|20180701|
1503|可供出售金融资产|CNY||0688|3212298140.000000|资产|0.000000|0.000000|20180701|
1503|可供出售金融资产|USD||0688|230169029.990000|资产|0.000000|0.000000|20180701|
150301|可供出售金融资产-成本|CNY||0688|3280000000.000000|资产|0.000000|0.000000|20180701|
150301|可供出售金融资产-成本|USD||0688|230000000.000000|资产|0.000000|0.000000|20180701|
15030101|可供出售金融资产-成本-债券|CNY||0688|3280000000.000000|资产|0.000000|0.000000|20180701|
15030101|可供出售金融资产-成本-债券|USD||0688|230000000.000000|资产|0.000000|0.000000|20180701|
150302|可供出售金融资产-利息调整|CNY||0688|-15638857.130000|资产|0.000000|0.000000|20180701|
150302|可供出售金融资产-利息调整|USD||0688|-8569.040000|资产|0.000000|0.000000|20180701|
15030201|可供出售金融资产-利息调整-债券|CNY||0688|-15638857.130000|资产|0.000000|0.000000|20180701|
15030201|可供出售金融资产-利息调整-债券|USD||0688|-8569.040000|资产|0.000000|0.000000|20180701|
150304|可供出售金融资产-公允价值变动|CNY||0688|-52063002.870000|资产|0.000000|0.000000|20180701|
150304|可供出售金融资产-公允价值变动|USD||0688|177599.030000|资产|0.000000|0.000000|20180701|
1520|存出保证金|CNY||0688|36600.000000|资产|0.000000|0.000000|20180701|
152001|存出保证金-租（押）金|CNY||0688|36600.000000|资产|0.000000|0.000000|20180701|
1601|固定资产|CNY||0688|96202.440000|资产|0.000000|0.000000|20180701|
160103|固定资产-电子设备|CNY||0688|33333.360000|资产|0.000000|0.000000|20180701|
160105|固定资产-机器、机械及其他设备|CNY||0688|62869.080000|资产|0.000000|0.000000|20180701|
1602|累计折旧|CNY||0688|-22910.670000|资产|0.000000|0.000000|20180701|
160203|累计折旧-电子设备累计折旧|CNY||0688|-9675.600000|资产|0.000000|0.000000|20180701|
160205|累计折旧-机器、机械及其他设备累计折旧|CNY||0688|-13235.070000|资产|0.000000|0.000000|20180701|
1701|无形资产|CNY||0688|8794897.440000|资产|0.000000|0.000000|20180701|
170102|无形资产-软件|CNY||0688|8794897.440000|资产|0.000000|0.000000|20180701|
1702|无形资产累计摊销|CNY||0688|-2407584.680000|资产|0.000000|0.000000|20180701|
170202|无形资产累计摊销-软件累计摊销|CNY||0688|-2407584.680000|资产|0.000000|0.000000|20180701|
2013|拆入资金|USD||0688|-146000000.000000|负债|0.000000|0.000000|20180701|
2013|拆入资金|CNY||0688|-221000000.000000|负债|0.000000|0.000000|20180701|
201301|拆入资金-境内同业拆入|CNY||0688|-221000000.000000|负债|0.000000|0.000000|20180701|
201301|拆入资金-境内同业拆入|USD||0688|-146000000.000000|负债|0.000000|0.000000|20180701|
2015|联行存放款项|CNY||0688|-2800000000.000000|负债|0.000000|0.000000|20180701|
2015|联行存放款项|USD||0688|-267000000.000000|负债|0.000000|0.000000|20180701|
201502|联行存放款项-境外资金往来|USD||0688|-267000000.000000|负债|0.000000|0.000000|20180701|
201502|联行存放款项-境外资金往来|CNY||0688|-2800000000.000000|负债|0.000000|0.000000|20180701|
20150202|联行存放款项-境外资金往来-拆借|CNY||0688|-2800000000.000000|负债|0.000000|0.000000|20180701|
20150202|联行存放款项-境外资金往来-拆借|USD||0688|-267000000.000000|负债|0.000000|0.000000|20180701|
2101|交易性金融负债|CNY||0688|-82137182.820000|负债|0.000000|0.000000|20180701|
2101|交易性金融负债|USD||0688|-15357.630000|负债|0.000000|0.000000|20180701|
210102|交易性金融负债-公允价值变动|CNY||0688|-82137182.820000|负债|0.000000|0.000000|20180701|
210102|交易性金融负债-公允价值变动|USD||0688|-15357.630000|负债|0.000000|0.000000|20180701|
