NUM|CONSOLKEY|CRFTYPE|CRF_TXN_CODE|CRF_PROD_CAT|TID|ACOD|PARENTBRCA|BRCA|BRCA_CO|CCY|PSTA|DRCR|EXRATE|CURRMAR|ACCOFF|TRAT|PLCATE|PRODCA|SYSID|DESK|OUREF|DLREF|THREF|CSNM|COUNTERPARTY|PRODATE|VALD|PSTD|EXDATE|INPUTTER|AUTHORISER|RSMK|REMK|NARRATIVE|CURRNO|SYS_DATE|CATEGORY|SECTOR|TENOR|PRODCODE|OPNAME|OPACCOUNT|COUNPARTY_COUNTRY|COUNPARTY_BANKREGIONCO|COUNPARTY_REGION|
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811643444757.010004|USDCNY1401600010606|0606|0606|0606|USD|1.140000|1|6.614035|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||36_INPUTTER|36_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811643444756.000004|USDCNY1401600010606|0606|0606|0606|USD|0.120000|0|6.583333|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||36_INPUTTER|36_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811397744792.010004|USDCNY1401600010606|0606|0606|0606|USD|0.010000|0|7.000000|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811397744795.000004|USDCNY1401600010606|0606|0606|0606|USD|0.010000|0|7.000000|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811397744792.030004|USDCNY1401600010606|0606|0606|0606|USD|0.010000|0|7.000000|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811397744768.000004|USDCNY1401600010606|0606|0606|0606|USD|0.010000|0|7.000000|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811975244796.000004|USDCNY1401600010606|0606|0606|0606|USD|13.960000|1|6.616762|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811975244790.000004|USDCNY1401600010606|0606|0606|0606|USD|0.220000|0|6.636364|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811975244799.010004|USDCNY1401600010606|0606|0606|0606|USD|0.010000|0|7.000000|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811975244798.020004|USDCNY1401600010606|0606|0606|0606|USD|85.940000|1|6.616593|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811975244798.000004|USDCNY1401600010606|0606|0606|0606|USD|11.270000|1|6.616681|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811975244796.020004|USDCNY1401600010606|0606|0606|0606|USD|12.290000|1|6.616762|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184812980344753.020004|USDCNY1401600010606|0606|0606|0606|USD|0.010000|0|7.000000|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||44_INPUTTER|44_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184812980344761.020004|USDCNY1401600010606|0606|0606|0606|USD|0.010000|0|7.000000|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||44_INPUTTER|44_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184812980344761.000004|USDCNY1401600010606|0606|0606|0606|USD|0.010000|0|7.000000|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||44_INPUTTER|44_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184812980344762.010004|USDCNY1401600010606|0606|0606|0606|USD|0.180000|0|6.611111|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||44_INPUTTER|44_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811975244808.000004|USDCNY1401600010606|0606|0606|0606|USD|2718.490000|1|6.616600|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811975244800.000004|USDCNY1401600010606|0606|0606|0606|USD|0.090000|0|6.666667|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184812311944774.000004|USDCNY1401600010606|0606|0606|0606|USD|0.030000|0|6.666667|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||42_INPUTTER|42_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010607|CREDIT|||184811643444770.020004|USDCNY1401600010607|0606|0607|0607|USD|0.010000|0|7.000000|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||36_INPUTTER|36_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010607|CREDIT|||184810724044795.010004|USDCNY1401600010607|0606|0607|0607|USD|0.480000|0|6.625000|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010607|CREDIT|||184811060744804.020004|USDCNY1401600010607|0606|0607|0607|USD|122.220000|1|6.616593|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||48_INPUTTER|48_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010607|CREDIT|||184811975244791.000004|USDCNY1401600010607|0606|0607|0607|USD|0.010000|0|7.000000|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010607|CREDIT|||184810387444753.020004|USDCNY1401600010607|0606|0607|0607|USD|0.010000|0|7.000000|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||46_INPUTTER|46_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010608|CREDIT|||184811060744805.000004|USDCNY1401600010608|0608|0608|0608|USD|4.810000|1|6.617464|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||48_INPUTTER|48_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010608|CREDIT|||184810724044794.020004|USDCNY1401600010608|0608|0608|0608|USD|29.110000|1|6.616627|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010608|CREDIT|||184811397744769.000004|USDCNY1401600010608|0608|0608|0608|USD|-2718.490000|0|6.616600|1|1|131||14016|AC|00||||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010608|CREDIT|||184811975244791.020004|USDCNY1401600010608|0608|0608|0608|USD|2.390000|1|6.615063|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010608|CREDIT|||184812311944753.010004|USDCNY1401600010608|0608|0608|0608|USD|3.030000|1|6.617162|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||42_INPUTTER|42_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010608|CREDIT|||184812311944752.030004|USDCNY1401600010608|0608|0608|0608|USD|3.540000|1|6.615819|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||42_INPUTTER|42_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010608|CREDIT|||184812311944752.010004|USDCNY1401600010608|0608|0608|0608|USD|0.900000|1|6.611111|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||42_INPUTTER|42_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010608|CREDIT|||184812311944751.000004|USDCNY1401600010608|0608|0608|0608|USD|2.600000|1|6.615385|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||42_INPUTTER|42_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010609|CREDIT|||184812648944763.000004|USDCNY1401600010609|0606|0609|0609|USD|2.110000|1|6.616114|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||43_INPUTTER|43_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010609|CREDIT|||184812648944762.000004|USDCNY1401600010609|0606|0609|0609|USD|2.070000|1|6.618357|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||43_INPUTTER|43_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010609|CREDIT|||184812980344753.000004|USDCNY1401600010609|0606|0609|0609|USD|1.830000|1|6.617486|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||44_INPUTTER|44_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010609|CREDIT|||184812311944754.000004|USDCNY1401600010609|0606|0609|0609|USD|0.030000|0|6.666667|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||42_INPUTTER|42_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010609|CREDIT|||184811397744796.030004|USDCNY1401600010609|0606|0609|0609|USD|0.600000|1|6.616667|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010609|CREDIT|||184811397744796.010004|USDCNY1401600010609|0606|0609|0609|USD|0.150000|0|6.600000|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010611|CREDIT|||184811060744772.020004|USDCNY1401600010611|0611|0611|0611|USD|-2850.470000|0|6.616600|1|1|131||14016|AC|00||||0||20180702|20180702|20180702||48_INPUTTER|48_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010611|CREDIT|||184810040244805.000004|USDCNY1401600010611|0611|0611|0611|USD|266.670000|1|6.616605|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||45_INPUTTER|45_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010611|CREDIT|||184811397744798.010004|USDCNY1401600010611|0611|0611|0611|USD|0.250000|0|6.600000|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010611|CREDIT|||184811397744797.030004|USDCNY1401600010611|0611|0611|0611|USD|0.020000|0|6.500000|1|1|130||14016|AC|00||||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER||||1|20180702|14016|||||||||
400501|AC.1.TR.CNY.12800............CN0010677|CREDIT|||184811397744841.030001|CNY1280006060677|0688|0677|0677|CNY|216754260.710000|1||1|1|183||12800|AC||1060600100000019|1060600100000019\BNK||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.CNY.12800............CN0010606|CREDIT|||184811397744841.020001|CNY1280006770606|0606|0606|0606|CNY|-216754260.710000|0||1|1|182||12800|AC||1060600100000019|1060600100000019||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.CNY.12800............CN0010677|CREDIT|||184812648944841.010001|CNY1280006060677|0688|0677|0677|CNY|41945.770000|1||1|1|183||12800|AC||1060600100000027|1060600100000027\BNK||0||20180702|20180702|20180702||43_INPUTTER|43_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.CNY.12800............CN0010606|CREDIT|||184812648944841.000001|CNY1280006770606|0606|0606|0606|CNY|-41945.770000|0||1|1|182||12800|AC||1060600100000027|1060600100000027||0||20180702|20180702|20180702||43_INPUTTER|43_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.CNY.12800............CN0010677|CREDIT|||184812980344842.010001|CNY1280006060677|0688|0677|0677|CNY|256562.020000|1||1|1|183||12800|AC||1060600100000043|1060600100000043\BNK||0||20180702|20180702|20180702||44_INPUTTER|44_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.CNY.12800............CN0010606|CREDIT|||184812980344842.000001|CNY1280006770606|0606|0606|0606|CNY|-256562.020000|0||1|1|182||12800|AC||1060600100000043|1060600100000043||0||20180702|20180702|20180702||44_INPUTTER|44_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.CNY.12800............CN0010677|CREDIT|||184811060744841.010001|CNY1280006060677|0688|0677|0677|CNY|1438859.780000|1||1|1|183||12800|AC||1060600100000124|1060600100000124\BNK||0||20180702|20180702|20180702||48_INPUTTER|48_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.CNY.12800............CN0010606|CREDIT|||184811060744841.000001|CNY1280006770606|0606|0606|0606|CNY|-1438859.780000|0||1|1|182||12800|AC||1060600100000124|1060600100000124||0||20180702|20180702|20180702||48_INPUTTER|48_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.USD.12800............CN0010677|DEBIT|||184811397744841.010001|USD1280006060677|0688|0677|0677|USD|25694.230000|1|6.616600|1|1|183||12800|AC||1060600200000048|1060600200000048\BNK||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.USD.12800............CN0010606|CREDIT|||184811397744841.000001|USD1280006770606|0606|0606|0606|USD|-25694.230000|0|6.616600|1|1|182||12800|AC||1060600200000048|1060600200000048||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.USD.12800............CN0010606|CREDIT|||184811060744844.000001|USD1280006770606|0606|0606|0606|USD|-137835.690000|0|6.616600|1|1|182||12800|AC||1060600200000172|1060600200000172||0||20180702|20180702|20180702||48_INPUTTER|48_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.USD.12800............CN0010677|DEBIT|||184811060744844.010001|USD1280006060677|0688|0677|0677|USD|137835.690000|1|6.616600|1|1|183||12800|AC||1060600200000172|1060600200000172\BNK||0||20180702|20180702|20180702||48_INPUTTER|48_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.USD.12800............CN0010677|DEBIT|||184811397744842.010001|USD1280006060677|0688|0677|0677|USD|171024.660000|1|6.616600|1|1|183||12800|AC||1060600200000188|1060600200000188\BNK||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.USD.12800............CN0010606|CREDIT|||184811397744842.000001|USD1280006770606|0606|0606|0606|USD|-171024.660000|0|6.616600|1|1|182||12800|AC||1060600200000188|1060600200000188||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.USD.12800............CN0010606|CREDIT|||184811397744842.020001|USD1280006770606|0606|0606|0606|USD|-100795.850000|0|6.616600|1|1|182||12800|AC||1060600200000199|1060600200000199||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.USD.12800............CN0010677|DEBIT|||184811397744842.030001|USD1280006060677|0688|0677|0677|USD|100795.850000|1|6.616600|1|1|183||12800|AC||1060600200000199|1060600200000199\BNK||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.USD.12800............CN0010677|DEBIT|||184812648944843.010001|USD1280006060677|0688|0677|0677|USD|308984.110000|1|6.616600|1|1|183||12800|AC||1060600200000202|1060600200000202\BNK||0||20180702|20180702|20180702||43_INPUTTER|43_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.USD.12800............CN0010606|CREDIT|||184812648944843.000001|USD1280006770606|0606|0606|0606|USD|-308984.110000|0|6.616600|1|1|182||12800|AC||1060600200000202|1060600200000202||0||20180702|20180702|20180702||43_INPUTTER|43_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.USD.12800............CN0010606|CREDIT|||184810724044844.000001|USD1280006770606|0606|0606|0606|USD|-97674.400000|0|6.616600|1|1|182||12800|AC||1060600200000218|1060600200000218||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.USD.12800............CN0010677|DEBIT|||184810724044844.010001|USD1280006060677|0688|0677|0677|USD|97674.400000|1|6.616600|1|1|183||12800|AC||1060600200000218|1060600200000218\BNK||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.JPY.12800............CN0010677|CREDIT|||184811397744842.050001|JPY1280006060677|0688|0677|0677|JPY|38760560.000000|1|0.059914|1|1|183||12800|AC||1060600200000229|1060600200000229\BNK||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.JPY.12800............CN0010606|DEBIT|||184811397744842.040001|JPY1280006770606|0606|0606|0606|JPY|-38760560.000000|0|0.059914|1|1|182||12800|AC||1060600200000229|1060600200000229||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.USD.12800............CN0010677|DEBIT|||184811643444845.010001|USD1280006060677|0688|0677|0677|USD|304000.000000|1|6.616600|1|1|183||12800|AC||1060600200000253|1060600200000253\BNK||0||20180702|20180702|20180702||36_INPUTTER|36_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.USD.12800............CN0010606|CREDIT|||184811643444845.000001|USD1280006770606|0606|0606|0606|USD|-304000.000000|0|6.616600|1|1|182||12800|AC||1060600200000253|1060600200000253||0||20180702|20180702|20180702||36_INPUTTER|36_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.USD.12800............CN0010606|CREDIT|||184811397744842.060001|USD1280006770606|0606|0606|0606|USD|-745.960000|0|6.616600|1|1|182||12800|AC||1060600200000261|1060600200000261||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.USD.12800............CN0010677|DEBIT|||184811397744842.070001|USD1280006060677|0688|0677|0677|USD|745.960000|1|6.616600|1|1|183||12800|AC||1060600200000261|1060600200000261\BNK||0||20180702|20180702|20180702||49_INPUTTER|49_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.USD.12800............CN0010606|CREDIT|||184810040244843.000001|USD1280006770606|0606|0606|0606|USD|-105339.580000|0|6.616600|1|1|182||12800|AC||1060600200000288|1060600200000288||0||20180702|20180702|20180702||45_INPUTTER|45_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.USD.12800............CN0010677|DEBIT|||184810040244843.010001|USD1280006060677|0688|0677|0677|USD|105339.580000|1|6.616600|1|1|183||12800|AC||1060600200000288|1060600200000288\BNK||0||20180702|20180702|20180702||45_INPUTTER|45_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.USD.12800............CN0010677|DEBIT|||184811975244846.010001|USD1280006060677|0688|0677|0677|USD|1574.940000|1|6.616600|1|1|183||12800|AC||1060600200000296|1060600200000296\BNK||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.USD.12800............CN0010606|CREDIT|||184811975244846.000001|USD1280006770606|0606|0606|0606|USD|-1574.940000|0|6.616600|1|1|182||12800|AC||1060600200000296|1060600200000296||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.HKD.12800............CN0010677|CREDIT|||184810724044841.030001|HKD1280006060677|0688|0677|0677|HKD|51443.780000|1|0.843100|1|1|183||12800|AC||1060600200000385|1060600200000385\BNK||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.HKD.12800............CN0010606|DEBIT|||184810724044841.020001|HKD1280006770606|0606|0606|0606|HKD|-51443.780000|0|0.843100|1|1|182||12800|AC||1060600200000385|1060600200000385||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.GBP.12800............CN0010677|CREDIT|||184812648944842.010001|GBP1280006060677|0688|0677|0677|GBP|7542.670000|1|8.655100|1|1|183||12800|AC||1060600200000407|1060600200000407\BNK||0||20180702|20180702|20180702||43_INPUTTER|43_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.GBP.12800............CN0010606|DEBIT|||184812648944842.000001|GBP1280006770606|0606|0606|0606|GBP|-7542.670000|0|8.655100|1|1|182||12800|AC||1060600200000407|1060600200000407||0||20180702|20180702|20180702||43_INPUTTER|43_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.EUR.12800............CN0010677|CREDIT|||184810724044842.010001|EUR1280006060677|0688|0677|0677|EUR|355322.510000|1|7.651500|1|1|183||12800|AC||1060600200000709|1060600200000709\BNK||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
400501|AC.1.TR.EUR.12800............CN0010606|DEBIT|||184810724044842.000001|EUR1280006770606|0606|0606|0606|EUR|-355322.510000|0|7.651500|1|1|182||12800|AC||1060600200000709|1060600200000709||0||20180702|20180702|20180702||47_INPUTTER|47_INPUTTER|||INTERCO ENTRY|1|20180702|12800|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184811975244682.000001|CNYUSD1401600010606|0606|0606|0606|CNY|0.070000|0||1|1|130||14016|AC|00|1060601000000557|1060601000000557||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811975244682.000002|USDCNY1401600010606|0606|0606|0606|USD|-0.010000|0|7.000000|1|1|131||14016|AC|00|1060601000000557|1060601000000557||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811975244682.020002|USDCNY1401600010606|0606|0606|0606|USD|-0.010000|0|7.000000|1|1|131||14016|AC|00|1060601000000565|1060601000000565||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184811975244682.020001|CNYUSD1401600010606|0606|0606|0606|CNY|0.070000|0||1|1|130||14016|AC|00|1060601000000565|1060601000000565||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184811975244683.000001|CNYUSD1401600010606|0606|0606|0606|CNY|0.070000|0||1|1|130||14016|AC|00|1060601000000581|1060601000000581||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811975244683.000002|USDCNY1401600010606|0606|0606|0606|USD|-0.010000|0|7.000000|1|1|131||14016|AC|00|1060601000000581|1060601000000581||0||20180702|20180702|20180702||41_INPUTTER|41_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811060744665.000002|USDCNY1401600010606|0606|0606|0606|USD|-0.010000|0|7.000000|1|1|131||14016|AC|00|1060601000000638|1060601000000638||0||20180702|20180702|20180702||48_INPUTTER|48_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184811060744665.000001|CNYUSD1401600010606|0606|0606|0606|CNY|0.070000|0||1|1|130||14016|AC|00|1060601000000638|1060601000000638||0||20180702|20180702|20180702||48_INPUTTER|48_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184811060744666.010001|CNYUSD1401600010606|0606|0606|0606|CNY|0.070000|0||1|1|130||14016|AC|00|1060601000000678|1060601000000678||0||20180702|20180702|20180702||48_INPUTTER|48_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184811060744666.010002|USDCNY1401600010606|0606|0606|0606|USD|-0.010000|0|7.000000|1|1|131||14016|AC|00|1060601000000678|1060601000000678||0||20180702|20180702|20180702||48_INPUTTER|48_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184812311944659.030002|USDCNY1401600010606|0606|0606|0606|USD|-0.180000|0|6.611111|1|1|131||14016|AC|00|1060601000001189|1060601000001189||0||20180702|20180702|20180702||42_INPUTTER|42_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184812311944659.030001|CNYUSD1401600010606|0606|0606|0606|CNY|1.190000|1||1|1|130||14016|AC|00|1060601000001189|1060601000001189||0||20180702|20180702|20180702||42_INPUTTER|42_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.CNY.14016......00......CN0010606|CREDIT|||184812311944660.010001|CNYUSD1401600010606|0606|0606|0606|CNY|0.070000|0||1|1|130||14016|AC|00|1060601000001197|1060601000001197||0||20180702|20180702|20180702||42_INPUTTER|42_INPUTTER||||1|20180702|14016|||||||||
920306|AC.1.TR.USD.14016......00......CN0010606|CREDIT|||184812311944660.010002|USDCNY1401600010606|0606|0606|0606|USD|-0.010000|0|7.000000|1|1|131||14016|AC|00|1060601000001197|1060601000001197||0||20180702|20180702|20180702||42_INPUTTER|42_INPUTTER||||1|20180702|14016|||||||||
